time_id,item_id,location_id,dollars_sold,units_sold
143,12,22,74.68,6
295,28,29,110.54,3
75,41,27,115.67,5
91,1,22,40.14,3
193,2,17,108.39,3
203,48,16,128.94,9
273,38,29,208.78,7
109,29,7,101.68,4
319,46,29,246.23,6
121,30,20,126.76,4
195,27,19,178.99,5
341,11,18,177.04,4
197,41,25,131.02,6
249,39,21,64.41,5
332,15,3,50.06,1
356,37,24,62.41,3
183,37,22,83.94,6
153,5,28,60.09,3
72,9,29,168.73,4
197,30,29,103.07,3
336,32,2,149.39,5
178,33,19,115.39,4
128,19,29,167.06,4
40,42,29,182.97,6
143,23,17,124.68,4
87,11,28,206.97,7
357,6,27,66.92,2
193,44,1,333.65,8
51,36,27,79.12,3
25,24,20,360.17,7
311,11,18,227.18,5
340,5,6,66.64,3
279,8,28,33.64,1
46,6,9,62.52,3
36,27,13,183.1,4
73,10,9,31.68,1
275,7,30,77.51,2
280,15,15,422.78,7
306,35,4,49.7,3
36,25,1,19.27,1
56,8,30,80.05,2
329,38,8,117.21,4
339,25,24,63.7,4
265,10,1,68.07,2
39,35,27,56.59,4
26,50,20,117.56,4
21,28,7,170.06,5
253,9,27,149.74,3
309,16,9,82.76,3
231,30,30,99.27,4
96,50,18,56.74,2
277,47,14,55.17,4
22,47,2,94.8,7
303,42,8,283.38,10
326,29,2,204.52,5
263,33,26,80.82,4
321,37,4,93.75,4
214,36,4,106.54,5
171,32,4,162.61,6
118,7,30,95.54,3
337,44,30,198.91,5
255,1,22,16.81,1
70,22,3,43.98,2
350,22,16,58.02,2
22,50,29,145.17,5
215,5,3,23.27,1
70,24,24,203.99,6
243,18,1,118.74,4
151,5,25,34.78,2
160,12,17,38.36,2
246,22,27,71.26,4
276,46,13,196.62,5
139,20,24,55.69,2
365,45,26,82.0,4
182,37,10,44.74,3
59,41,20,214.11,9
3,43,14,340.56,8
74,36,13,152.56,6
253,37,24,39.66,3
197,8,7,78.8,2
124,36,4,123.78,6
176,3,15,25.07,2
306,37,25,89.57,4
209,33,5,74.75,3
22,38,11,51.72,3
18,33,21,164.84,6
176,19,15,133.72,5
148,19,19,167.47,5
311,30,16,130.47,3
213,24,25,164.99,5
277,18,27,30.32,1
214,25,14,77.31,4
127,27,13,197.91,5
240,12,9,28.74,2
227,32,14,88.98,3
263,16,26,45.81,2
70,14,16,49.98,2
235,21,21,95.48,5
105,6,13,51.5,2
289,31,22,188.64,5
292,37,22,108.72,6
229,48,16,103.17,6
346,15,29,294.2,5
197,27,27,129.62,3
10,26,5,45.04,3
222,37,7,64.84,4
284,32,29,148.97,5
37,41,13,149.24,7
39,43,10,168.28,6
100,6,24,17.68,1
309,18,19,182.72,4
193,33,4,99.05,5
357,28,3,36.42,1
319,25,25,23.91,2
203,9,23,37.79,1
248,29,11,86.79,3
121,38,26,74.39,4
33,2,4,39.63,1
146,30,27,89.62,3
217,46,3,229.74,7
67,29,20,144.6,5
81,48,26,72.06,5
6,18,19,239.58,6
268,1,24,39.26,3
329,35,11,37.72,3
303,11,9,97.13,3
139,1,8,77.42,5
217,10,4,30.07,1
351,47,9,59.96,5
216,40,8,161.74,4
108,14,23,118.3,6
124,30,7,72.71,3
266,17,5,56.82,3
163,9,22,145.33,4
306,50,17,318.68,8
316,41,7,49.18,2
14,19,22,27.8,1
265,18,7,81.43,3
136,41,24,188.87,11
190,24,1,221.35,5
97,19,18,166.03,5
135,20,18,86.36,2
121,23,12,78.97,2
19,27,21,157.33,6
286,3,12,9.97,1
53,25,20,87.17,4
138,22,7,36.22,2
71,14,18,89.19,3
59,18,23,51.42,2
137,22,29,63.17,3
336,19,11,103.85,3
345,46,15,267.86,5
140,27,15,176.6,4
185,26,26,29.87,2
360,14,29,62.6,2
86,46,20,104.2,3
345,2,25,77.62,2
39,28,3,62.83,2
83,9,23,173.71,5
124,39,25,87.82,8
14,19,22,63.83,3
298,15,18,154.72,3
313,3,27,13.63,1
140,40,20,94.02,2
306,20,26,31.94,1
282,14,6,39.09,2
293,43,20,176.22,5
293,1,14,42.22,3
210,24,27,130.36,3
41,9,27,161.3,3
338,7,26,38.69,1
223,2,7,62.78,2
329,10,15,87.45,2
351,48,1,88.4,5
69,23,30,82.79,3
147,50,8,161.82,6
71,14,19,52.58,2
19,39,15,76.86,4
353,5,28,34.61,1
338,6,25,77.48,3
341,1,24,61.57,3
323,45,20,155.8,6
237,34,4,139.86,6
191,38,28,82.62,4
362,47,2,58.23,3
202,17,14,22.56,1
235,37,12,109.78,6
78,26,12,104.05,5
273,28,30,157.08,5
300,34,7,149.67,5
248,24,18,177.53,4
182,2,7,92.35,3
73,4,28,17.49,1
13,26,23,26.96,2
229,29,13,145.33,5
250,37,3,136.14,7
283,29,5,58.47,3
347,10,8,161.35,4
182,19,13,216.01,5
303,23,27,37.71,1
262,50,4,138.53,6
102,27,18,148.35,4
309,32,11,66.71,2
20,37,2,153.79,8
219,19,19,211.53,5
344,49,22,278.33,7
241,34,29,85.77,3
343,43,16,410.76,9
21,38,10,39.48,2
195,32,26,77.38,3
285,2,8,39.15,1
235,30,21,68.83,3
322,7,29,93.35,2
169,31,1,187.16,4
250,36,28,121.05,5
154,28,7,48.98,2
319,16,15,131.21,4
44,3,8,10.45,1
93,34,5,54.1,2
36,35,22,65.17,5
257,24,15,92.48,2
85,36,16,111.4,5
116,39,15,18.01,1
306,26,23,59.13,3
132,3,29,27.31,3
54,44,16,272.96,7
8,24,5,180.53,4
83,34,10,47.46,2
334,46,15,458.74,10
201,19,4,48.21,2
364,32,7,89.18,3
79,1,7,28.85,2
129,45,30,81.32,4
60,3,13,32.35,3
146,28,27,157.11,5
206,18,17,41.37,1
295,2,16,84.48,2
135,24,29,55.31,1
282,47,21,56.09,5
229,9,8,115.81,3
107,15,9,43.32,1
333,10,20,81.96,2
159,7,1,36.32,1
56,12,5,25.31,2
352,29,3,127.1,4
334,40,22,45.24,1
19,35,14,18.88,1
330,39,1,72.38,3
346,36,23,69.48,3
303,20,20,148.92,4
94,46,22,99.13,3
231,9,5,76.24,2
197,35,27,47.65,4
227,6,6,50.17,2
226,39,18,58.06,3
234,5,17,111.08,4
188,11,7,43.53,2
253,20,12,103.25,3
193,35,2,117.74,8
7,3,15,38.69,3
13,13,21,93.81,5
350,17,10,21.83,1
332,37,17,105.37,4
214,49,29,176.98,5
64,31,8,309.05,8
286,26,9,34.33,2
53,17,4,113.09,5
138,42,17,192.78,6
121,6,7,26.17,1
5,7,26,35.89,1
295,11,9,109.82,4
187,14,20,71.84,3
116,24,6,133.49,3
186,48,10,55.42,4
1,33,6,100.11,5
160,20,17,166.82,4
190,11,1,119.43,4
124,33,3,181.54,7
304,13,16,83.06,3
92,49,17,320.23,8
51,24,10,104.85,3
193,28,13,110.96,3
324,46,13,161.24,3
137,16,23,43.02,2
18,24,14,39.19,1
355,27,26,276.65,7
163,14,7,85.86,4
64,3,6,56.6,6
225,15,13,166.44,4
117,6,3,95.49,3
343,34,21,147.69,5
108,1,12,56.0,3
201,16,11,40.33,2
199,45,17,78.26,4
89,29,3,90.08,3
183,34,12,28.04,1
40,34,30,137.22,4
235,15,19,186.87,3
277,32,18,87.51,3
347,12,16,43.4,2
119,32,15,70.78,3
105,35,29,32.53,3
201,44,28,357.42,9
253,46,13,544.55,11
363,2,28,80.22,2
10,15,3,78.86,2
87,28,10,77.75,3
96,17,10,73.14,4
94,31,21,187.38,5
170,43,19,331.07,8
319,13,15,167.06,6
12,45,8,191.89,9
298,45,16,93.73,3
226,46,9,137.69,4
225,4,15,44.61,3
248,15,11,136.81,3
43,7,27,86.35,2
273,7,23,212.34,6
91,3,6,29.46,3
189,22,29,38.89,2
248,5,20,102.09,5
221,15,11,110.08,3
118,50,16,322.34,10
145,45,6,93.41,5
174,47,2,99.64,7
16,2,13,157.74,4
266,34,24,74.31,3
37,32,11,135.97,5
168,7,12,141.08,3
240,46,30,209.79,5
30,21,30,42.81,2
364,49,14,172.39,4
138,6,2,145.47,6
6,33,21,101.28,5
241,7,22,73.06,2
204,48,28,101.2,7
234,31,29,149.6,4
275,4,19,49.35,3
174,11,4,90.17,3
302,18,8,64.38,2
136,1,22,39.89,3
199,1,19,66.24,3
58,47,14,32.91,2
227,50,13,149.76,5
96,27,22,149.71,4
255,46,13,193.96,5
293,33,5,156.84,5
314,2,30,69.35,2
340,36,11,98.82,4
45,1,9,50.28,4
51,41,3,143.35,8
339,19,15,179.6,4
140,8,30,37.82,1
10,13,5,66.9,3
105,35,8,139.38,9
306,43,6,141.71,3
130,29,3,54.12,2
29,9,19,116.08,3
264,46,9,283.44,7
72,40,23,94.5,3
129,21,13,49.94,2
2,28,20,162.73,4
220,49,3,175.43,6
163,19,10,137.76,4
317,2,13,47.3,1
123,8,2,74.27,2
75,31,13,281.46,6
61,50,15,137.76,4
74,37,13,80.3,3
165,31,16,77.64,2
32,17,24,32.17,2
147,22,24,32.99,2
312,2,1,60.45,1
281,19,20,163.96,4
233,32,28,80.0,3
326,46,27,133.03,3
285,47,10,124.15,9
239,42,24,192.05,8
316,2,25,39.87,1
46,41,11,229.02,10
299,11,27,140.42,4
108,31,19,108.97,2
268,48,23,63.78,5
334,45,23,166.76,8
182,34,24,70.61,3
33,15,29,172.79,4
136,27,26,31.53,1
149,36,13,108.25,4
342,26,17,59.96,2
345,21,20,54.02,2
208,21,26,56.31,3
347,30,12,100.97,3
160,2,10,144.41,4
151,50,23,222.08,7
306,6,29,92.05,3
244,50,28,147.47,4
191,2,5,62.21,2
167,26,28,100.93,6
258,21,24,86.27,5
276,29,5,83.42,3
180,22,1,57.37,3
12,45,7,65.5,3
38,1,28,11.6,1
53,50,23,163.74,8
169,35,18,94.28,5
225,39,19,99.38,6
294,7,13,164.79,4
85,4,28,46.28,3
288,20,5,59.24,2
244,17,10,18.91,1
19,40,7,160.04,4
129,45,26,193.79,10
111,22,17,149.78,7
324,39,21,168.64,9
337,3,28,28.98,2
300,38,6,148.09,6
193,5,29,46.72,2
180,34,4,102.91,3
114,20,23,184.49,7
283,21,22,15.98,1
32,14,25,19.35,1
99,21,5,70.89,3
50,44,29,165.35,5
181,41,24,85.13,6
110,18,4,98.81,3
73,15,17,47.58,1
138,26,25,39.02,2
315,35,15,37.84,2
204,10,12,41.45,1
301,37,9,86.74,5
334,48,16,204.95,9
330,43,30,226.29,5
129,28,19,174.5,4
321,16,22,50.27,2
332,17,24,21.11,1
351,38,24,79.1,3
129,23,13,105.18,3
84,6,24,77.7,4
214,34,10,166.76,6
341,7,18,151.34,3
329,50,10,255.83,8
209,21,29,79.2,4
55,18,22,94.13,3
155,3,18,13.74,1
261,9,14,159.34,3
205,48,16,94.88,5
127,27,24,48.33,2
126,46,9,256.18,7
22,48,25,71.84,5
106,3,9,23.96,2
245,20,5,29.06,1
89,42,23,162.99,6
363,25,22,93.63,5
31,26,11,24.84,2
215,29,20,158.76,5
182,36,22,67.63,4
305,47,24,96.5,7
325,45,29,202.66,7
199,32,26,74.23,3
231,29,14,150.97,5
256,19,7,136.18,5
191,6,3,25.66,1
68,36,18,196.21,8
157,1,20,39.41,2
89,35,21,71.01,7
170,25,1,32.12,2
225,40,22,116.73,4
77,48,24,84.91,7
92,28,22,71.61,2
301,29,16,117.65,4
138,25,1,31.76,2
73,19,15,63.15,2
261,5,20,24.56,1
262,2,18,80.46,2
302,37,18,226.17,9
278,46,16,324.5,8
363,3,17,14.89,1
210,17,10,83.61,5
105,31,19,154.49,4
315,36,9,118.13,4
97,37,15,117.56,6
107,35,13,32.94,2
303,5,22,16.76,1
322,13,27,60.2,2
124,24,19,236.4,4
267,4,5,14.93,1
337,18,21,79.43,3
292,20,10,263.0,6
2,49,2,270.85,10
243,16,6,85.87,3
63,49,30,274.81,9
309,36,13,131.99,5
25,35,7,72.36,6
363,41,5,190.41,8
65,43,20,186.67,5
154,12,23,28.24,2
86,22,11,20.63,1
298,27,4,81.3,2
144,49,11,251.84,8
272,3,20,12.15,1
25,24,4,149.53,4
166,11,9,84.01,3
333,11,1,66.51,2
339,39,15,121.75,6
77,11,6,117.99,3
144,40,6,195.25,5
150,50,4,161.84,6
207,39,22,101.56,6
197,9,15,141.07,4
39,8,29,47.82,1
279,22,12,41.47,2
83,28,7,169.07,6
115,39,7,46.72,3
307,22,29,112.33,4
252,9,18,248.72,4
145,50,10,191.09,6
334,46,20,539.39,11
144,33,17,48.1,2
207,35,4,12.11,1
90,47,22,67.58,6
67,24,4,66.93,2
180,8,6,112.0,3
206,31,22,31.97,1
295,23,14,202.81,5
143,40,7,248.47,6
327,39,3,66.04,3
222,24,18,95.48,2
26,19,21,189.89,6
270,22,7,36.74,2
210,32,13,88.96,3
143,32,11,105.54,4
171,26,27,56.89,3
111,27,24,32.74,1
225,50,9,125.57,5
207,13,16,81.73,3
164,9,28,200.11,4
105,40,11,129.69,4
146,47,5,115.3,6
182,31,9,140.09,4
173,21,19,47.05,2
113,18,30,102.64,3
213,24,10,130.37,3
83,3,2,18.86,2
183,27,6,178.5,5
45,14,13,142.86,6
173,14,3,42.01,2
287,29,2,22.46,1
299,49,20,220.91,6
254,11,25,49.9,2
273,46,7,198.4,7
25,26,16,92.05,5
125,49,18,216.47,6
239,20,21,58.11,2
293,50,30,164.86,7
213,33,27,128.06,5
312,34,10,149.36,5
100,29,30,93.57,3
57,23,2,119.5,4
32,27,29,114.92,3
213,43,5,194.21,6
243,40,4,154.58,5
105,2,4,102.31,3
287,35,4,11.04,1
270,42,14,178.15,5
132,38,20,190.92,6
88,25,23,47.91,3
271,17,1,38.78,2
246,34,9,84.04,3
63,34,4,144.65,5
94,19,5,100.94,3
178,21,23,70.31,4
187,19,20,219.64,6
61,3,7,25.02,3
347,2,10,86.38,2
142,5,28,80.61,4
140,22,18,69.31,3
23,26,8,59.79,4
320,21,29,54.99,2
86,48,6,111.31,7
361,12,9,18.9,1
182,20,21,94.48,4
320,13,16,147.99,4
66,15,3,153.81,3
61,30,25,171.95,6
293,16,7,71.98,3
300,16,21,83.27,4
199,34,11,71.58,3
12,42,23,108.8,4
345,11,27,112.29,4
144,6,24,49.44,2
342,12,28,40.94,2
318,29,17,87.84,3
311,48,2,168.4,9
252,9,17,141.54,3
246,3,14,34.22,3
195,27,22,58.41,2
10,50,8,234.9,9
142,28,21,109.99,4
267,47,14,40.98,3
297,33,21,116.79,5
205,2,13,77.55,2
259,22,12,111.23,4
8,39,7,73.71,4
171,26,25,117.2,7
186,10,3,37.86,1
326,10,8,121.06,3
114,34,13,226.77,7
84,24,5,119.97,4
129,29,28,117.72,4
63,19,11,181.79,5
204,17,8,116.57,5
235,34,8,78.87,3
293,1,6,108.3,7
355,22,20,52.47,2
27,19,15,36.16,1
91,39,7,31.27,2
110,37,27,183.7,8
92,22,20,139.92,6
302,14,13,54.94,2
51,12,16,17.02,1
11,11,20,195.01,6
315,14,5,71.91,3
351,39,25,84.6,4
83,3,8,19.18,2
122,2,1,70.11,2
184,27,16,167.95,5
192,12,27,28.86,2
362,42,22,220.03,8
148,38,10,167.08,8
5,39,12,60.59,3
155,23,18,48.62,1
204,22,7,91.75,6
189,22,25,115.67,6
187,10,9,64.29,2
337,29,7,123.38,4
295,44,3,332.82,10
92,13,21,48.3,2
130,3,1,20.25,2
244,29,25,46.11,2
150,20,30,110.29,4
157,40,4,102.93,3
62,43,3,146.01,5
93,48,29,85.99,5
271,20,4,81.32,3
308,46,13,315.14,7
287,6,27,78.33,3
113,19,5,53.57,2
50,14,20,64.13,2
59,47,12,65.55,4
144,31,14,131.74,3
189,19,28,31.8,1
326,8,20,161.0,3
329,40,10,100.78,2
1,33,29,106.59,4
259,43,18,211.78,6
110,22,3,57.37,3
73,8,12,124.11,3
203,17,8,68.86,4
13,32,20,99.47,4
122,13,26,54.76,3
202,4,2,43.2,4
100,42,24,241.06,11
217,27,28,65.61,2
168,20,30,63.21,2
292,28,20,80.51,2
67,37,10,76.2,4
21,1,5,32.36,2
194,23,29,190.37,5
94,13,13,190.55,7
258,5,11,46.69,3
35,2,23,73.64,3
210,23,22,90.72,3
362,28,25,172.19,5
34,26,27,57.97,3
111,40,27,168.05,3
309,23,6,121.63,3
195,30,6,76.7,3
64,41,7,241.94,11
78,33,19,129.35,5
280,46,18,512.86,11
315,12,26,67.02,4
132,40,26,122.54,3
173,35,25,18.49,2
286,30,3,181.12,7
65,1,21,37.61,3
76,28,26,97.03,4
283,43,30,344.09,9
69,33,11,48.69,2
282,1,24,47.57,3
182,15,13,235.44,5
362,29,5,126.77,4
13,41,11,161.22,6
346,23,8,134.33,4
83,43,28,161.48,5
13,40,6,130.9,5
265,14,4,106.96,5
195,10,18,116.46,3
306,46,18,272.87,5
40,30,17,93.14,3
30,43,5,152.09,5
208,47,15,175.33,11
322,22,28,71.37,3
149,3,3,50.97,5
292,46,24,32.43,1
331,30,4,60.5,2
318,7,8,89.17,2
186,27,27,284.59,8
255,2,9,63.43,2
192,15,16,101.33,2
247,18,12,63.11,2
207,23,19,117.11,3
192,29,13,168.73,6
160,42,14,155.28,5
239,18,25,145.03,5
275,37,17,77.72,4
336,48,17,72.01,3
224,38,25,70.93,3
37,13,13,26.18,1
215,34,25,72.49,3
116,15,22,173.14,4
10,24,27,69.0,2
27,32,14,192.85,6
216,15,17,193.6,4
345,1,4,41.76,2
185,42,4,128.17,5
163,37,4,58.28,3
33,7,19,77.91,2
247,19,10,99.34,3
21,14,9,39.46,2
308,49,19,294.19,6
298,48,12,175.41,10
362,35,5,35.12,3
104,23,17,115.46,3
60,3,17,38.84,3
110,13,5,41.4,2
292,5,9,38.45,2
80,40,8,230.02,6
324,5,21,42.97,2
57,34,8,203.47,7
18,48,1,114.92,8
81,16,9,58.59,3
276,35,15,59.59,3
220,44,24,88.86,3
130,22,2,79.09,4
240,23,27,126.13,3
237,11,10,128.48,4
203,22,11,62.41,3
188,44,1,358.25,9
38,34,9,89.55,3
95,11,15,182.55,5
193,27,19,173.2,4
50,36,24,91.63,5
174,4,16,54.97,3
43,39,4,54.06,3
288,11,12,51.86,2
38,15,23,207.25,5
34,21,20,109.59,5
233,26,18,61.7,3
81,46,16,139.37,4
129,12,16,52.58,3
115,13,30,144.67,6
80,19,18,111.53,3
279,43,18,185.79,5
253,49,11,118.29,5
88,23,15,144.06,4
251,35,22,74.92,7
261,46,26,205.6,6
197,43,24,242.15,8
212,35,20,54.8,4
342,28,24,104.32,3
166,50,1,228.19,7
141,12,9,73.33,4
197,19,8,70.47,3
306,36,20,82.34,2
259,2,23,104.65,3
28,26,5,122.87,6
168,43,6,197.1,7
271,9,15,137.23,3
82,41,30,190.21,8
361,21,1,65.36,3
295,44,27,274.54,7
310,32,6,120.79,3
30,8,9,66.89,2
212,37,19,213.09,8
193,3,22,29.3,3
229,13,27,40.31,2
311,45,1,43.79,2
129,44,2,280.33,7
195,3,15,31.9,3
249,19,17,119.03,3
275,5,8,45.8,2
282,14,20,82.95,3
123,49,8,114.51,4
365,10,28,120.65,3
4,33,6,185.69,6
180,41,20,190.08,8
223,45,16,126.46,5
23,18,4,198.27,5
165,35,19,15.5,1
218,25,5,47.55,3
222,6,17,54.11,2
44,12,20,43.92,3
102,38,3,93.73,5
90,35,7,106.06,8
234,27,9,115.53,3
121,40,28,340.57,9
209,35,7,99.95,7
267,17,28,122.39,5
292,15,17,137.26,3
68,48,29,115.19,8
330,49,25,140.12,5
61,2,9,75.2,2
8,40,17,89.56,2
17,7,22,35.67,1
74,44,3,174.05,5
319,30,20,33.25,1
76,35,14,65.98,4
254,36,2,67.01,4
153,31,27,256.3,7
15,13,8,43.72,2
163,41,27,186.24,7
11,28,7,231.9,6
174,28,17,77.79,2
204,16,12,50.37,2
191,1,27,39.66,2
104,28,29,151.26,5
280,18,24,116.16,5
218,33,26,70.13,4
93,19,24,78.95,3
159,49,9,149.84,6
40,35,28,63.39,4
338,23,16,130.39,3
275,36,11,72.84,4
106,33,6,86.74,3
247,32,22,79.56,3
248,29,9,66.49,2
223,47,20,119.69,9
20,16,2,54.58,3
321,22,20,169.1,5
349,13,20,49.32,2
356,29,16,135.52,4
358,50,20,265.38,7
340,31,30,198.27,5
270,11,26,156.84,6
21,47,14,71.04,5
170,40,27,185.98,4
90,23,29,111.14,3
81,8,5,71.96,2
304,21,11,97.89,5
297,41,23,147.62,9
191,29,16,94.85,3
269,10,5,26.12,1
48,8,15,103.4,2
82,49,12,225.7,6
315,23,23,125.23,4
165,35,16,90.63,5
200,19,5,88.13,3
169,5,2,25.17,1
74,21,9,48.15,2
302,35,5,53.66,4
277,17,27,56.64,3
250,31,9,169.33,5
129,22,20,176.8,5
235,17,4,78.4,4
348,13,14,100.46,3
238,14,29,44.79,2
181,13,20,50.58,2
99,36,9,138.74,6
191,17,23,78.46,5
136,38,16,162.08,7
224,16,8,23.74,1
17,17,30,149.35,7
70,47,29,29.6,2
288,44,17,453.39,11
139,21,1,71.0,4
159,14,13,95.25,3
199,36,16,143.81,5
160,4,28,25.56,2
277,23,22,150.81,5
90,30,7,97.53,4
277,34,16,225.28,6
77,6,6,26.99,1
136,1,15,21.07,1
215,14,17,118.85,5
324,6,16,119.18,4
85,26,13,47.95,3
215,46,14,587.07,10
24,15,24,208.63,5
28,23,16,133.05,3
281,11,2,73.15,3
263,3,23,9.69,1
138,36,19,142.76,7
228,13,21,22.3,1
139,28,22,165.83,6
102,35,6,49.13,4
158,42,30,181.82,7
114,10,30,36.61,1
298,30,5,97.15,4
151,46,7,254.72,6
118,25,8,66.86,4
196,3,29,33.6,3
277,14,28,50.63,2
100,40,8,200.41,5
343,40,19,224.49,4
170,16,8,29.62,1
242,10,2,104.02,3
350,15,7,152.71,4
158,13,3,23.4,1
73,38,26,114.01,5
273,43,24,107.88,4
3,3,6,20.41,2
168,38,18,284.1,11
358,38,7,160.09,5
152,31,17,151.15,4
250,44,27,264.25,8
192,2,27,76.74,2
79,35,25,81.73,7
116,7,8,77.59,2
192,45,6,186.35,9
39,25,5,66.29,4
152,5,4,45.52,2
152,38,19,78.66,3
305,38,20,90.87,3
46,24,27,84.97,2
308,16,3,104.65,4
150,1,8,42.33,3
238,46,22,203.74,6
204,10,21,68.34,3
110,43,13,303.16,7
340,30,5,91.7,3
82,35,15,59.35,4
14,35,6,24.92,2
274,43,17,127.06,3
227,2,28,43.13,1
326,50,6,317.02,8
168,3,4,23.13,2
7,50,23,232.39,10
8,14,1,24.84,1
159,43,30,139.18,5
92,5,24,60.43,3
337,24,13,246.01,4
44,28,11,104.12,4
322,48,12,158.22,8
80,7,12,311.19,7
44,2,26,31.68,1
101,33,24,124.82,5
53,3,7,12.46,1
147,39,6,81.63,5
121,2,17,35.4,1
194,49,20,319.64,8
197,27,22,105.62,3
1,48,10,137.2,8
46,7,15,136.49,3
60,14,4,143.46,5
72,23,14,73.92,2
35,2,21,36.67,1
115,6,10,42.37,2
201,17,10,47.86,3
113,37,14,169.67,9
121,36,26,52.36,3
172,5,19,75.34,3
201,3,28,9.58,1
121,33,2,102.72,4
81,18,26,29.64,1
150,40,2,158.28,4
9,15,10,83.67,2
180,19,13,80.54,2
344,11,8,128.38,4
146,14,30,69.07,3
40,36,27,20.89,1
259,24,18,104.06,2
47,33,14,226.85,8
71,4,23,37.81,3
54,27,22,66.54,2
323,23,15,87.7,2
359,46,25,223.89,7
208,22,6,56.88,3
226,6,9,22.13,1
236,35,1,11.79,1
223,8,4,51.75,2
199,46,6,148.56,5
361,20,19,330.34,7
268,40,26,268.44,9
33,33,18,171.41,5
144,24,14,88.3,2
356,30,9,200.67,6
148,10,4,58.75,2
75,4,18,17.41,1
317,39,5,59.01,3
228,48,24,39.9,3
206,44,13,239.78,5
154,16,11,145.26,6
46,18,1,57.4,2
141,18,8,99.58,4
160,36,1,83.9,4
340,32,22,92.01,3
113,40,15,364.74,8
55,48,24,93.33,8
157,20,17,35.79,1
364,34,29,116.22,3
177,26,24,17.61,1
139,48,5,28.67,2
244,18,4,167.43,4
237,10,27,227.11,6
110,19,9,120.57,4
354,31,23,160.9,4
217,48,19,102.67,5
22,42,22,144.87,7
149,1,9,55.8,4
337,26,10,53.09,3
144,8,17,79.67,2
208,19,1,79.93,3
224,48,10,127.04,9
258,50,16,245.92,8
319,8,7,71.99,2
55,8,9,82.02,2
189,35,30,61.69,4
195,21,9,96.66,5
56,22,28,122.17,5
246,44,28,269.99,7
44,47,21,138.76,10
167,46,5,92.01,3
121,40,7,109.29,3
57,50,29,148.09,5
301,36,1,20.84,1
90,45,16,92.06,4
94,28,18,145.93,4
312,3,26,22.91,2
321,41,27,136.97,5
13,47,9,83.31,5
102,16,16,71.93,3
259,22,20,46.5,2
285,29,29,93.33,3
365,33,17,219.52,7
203,34,4,268.11,10
3,20,28,191.57,6
319,43,16,174.77,3
59,41,6,150.14,7
45,48,6,96.8,6
247,29,7,180.35,6
221,4,22,8.63,1
22,43,29,250.76,7
62,4,14,30.57,2
216,10,3,72.53,2
94,15,27,48.56,1
250,10,20,39.68,1
151,37,18,69.33,3
215,23,2,196.68,6
174,11,30,100.85,3
134,1,3,45.96,3
125,11,19,199.33,5
255,35,18,52.85,4
188,40,16,253.47,5
217,15,17,240.24,5
211,4,12,34.95,2
76,28,18,153.07,5
334,40,11,191.19,4
206,4,15,47.45,3
263,40,21,199.18,6
322,9,23,141.52,4
338,13,5,88.15,3
244,32,30,115.73,4
288,3,3,8.24,1
173,16,9,59.79,3
270,7,11,111.41,3
118,11,10,60.82,2
260,39,11,115.64,7
32,12,10,64.06,4
334,3,14,44.19,3
90,11,23,71.62,3
240,5,25,18.33,1
5,32,11,137.58,6
57,49,8,143.01,5
361,9,21,87.03,2
305,37,2,104.15,4
82,19,14,171.76,5
48,4,7,52.44,3
298,35,19,113.62,6
362,11,3,71.26,2
62,26,25,42.53,3
243,26,9,66.66,3
104,30,16,100.12,3
272,7,18,90.65,2
153,13,15,77.88,3
46,37,14,103.13,5
119,47,9,73.54,6
197,1,24,64.64,4
292,21,16,102.41,4
8,45,7,115.15,6
350,15,8,147.08,3
238,23,14,169.56,5
320,46,26,268.96,7
340,49,29,280.8,7
57,33,12,90.85,4
35,35,12,40.14,3
284,31,4,133.91,4
69,15,17,57.17,1
55,45,8,111.84,6
172,2,25,48.8,2
334,3,17,25.73,2
291,31,7,312.6,7
190,42,28,185.55,7
72,41,25,65.57,4
123,34,10,182.85,8
252,19,4,59.25,2
58,18,8,63.32,2
192,22,12,169.65,7
5,13,13,39.27,1
119,21,25,46.5,3
91,6,30,73.38,3
249,16,23,62.56,3
334,48,26,75.03,5
54,36,4,99.51,6
292,8,5,37.01,1
240,15,28,41.4,1
354,13,19,30.4,1
333,15,8,93.22,2
37,35,24,40.48,3
272,45,6,69.84,3
217,36,24,32.81,2
42,25,27,28.68,2
94,9,15,107.09,2
339,8,20,192.46,3
199,41,22,147.4,6
124,34,27,198.02,8
117,26,18,70.54,3
306,29,9,166.0,5
104,43,7,214.44,8
58,41,11,95.16,5
210,5,2,38.73,2
363,20,21,101.55,3
67,3,12,20.43,2
94,20,22,58.7,2
172,32,2,28.72,1
73,11,10,32.73,1
238,8,12,113.84,3
93,25,3,17.63,1
47,27,25,106.56,4
96,36,18,135.98,5
340,1,26,16.03,1
342,13,25,126.65,5
185,39,2,49.66,3
147,35,26,36.36,4
300,45,3,160.84,7
71,41,27,134.26,6
239,42,21,160.86,6
249,26,25,17.04,1
260,48,15,63.06,4
80,21,5,79.12,4
262,46,5,239.69,8
224,20,4,172.5,5
320,23,25,289.06,8
64,35,17,138.5,9
224,20,7,115.24,4
303,8,4,61.97,2
102,45,3,116.17,5
272,23,8,123.53,3
37,47,23,99.76,7
263,20,27,122.59,4
222,49,19,227.63,6
71,31,30,130.05,3
25,39,12,99.17,5
273,38,10,54.76,2
89,11,21,88.81,3
